id,prompt,category,image_path,VQAScore,CLIPScore,model_vqa,model_clip,template
853,"Four people on a bench, one reading a book and three looking at a map.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/853.png,0.6783269517867622,0.2981259226799011,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Four people on a bench, one reading a book and three looking at a map.""? Please answer yes or no."
9,"A sorcerer's hat casting shadows over a cluttered, enchanted desk.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/9.png,0.32423539898095244,0.2517956495285034,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A sorcerer's hat casting shadows over a cluttered, enchanted desk.""? Please answer yes or no."
614,"Beside a pond, a willow tree drapes gracefully, with ducks paddling in the water and fish swimming below.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/614.png,0.6201616435491707,0.28056570887565613,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Beside a pond, a willow tree drapes gracefully, with ducks paddling in the water and fish swimming below.""? Please answer yes or no."
1445,A little boy holding a handheld fan is behind a girl who is not holding a handheld fan.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1445.png,0.4087486931744131,0.31483739614486694,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A little boy holding a handheld fan is behind a girl who is not holding a handheld fan.""? Please answer yes or no."
852,"Three vintage cars parked in a row, one in the center with a white roof, the other two with green roofs.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/852.png,0.5992506407605962,0.2903697192668915,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Three vintage cars parked in a row, one in the center with a white roof, the other two with green roofs.""? Please answer yes or no."
1329,A child is holding a snowball with hands that are not wearing gloves.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1329.png,0.23510838921999308,0.3242161273956299,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A child is holding a snowball with hands that are not wearing gloves.""? Please answer yes or no."
211,A car moves forward but a bicycle doesn't.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/211.png,0.41016550055367534,0.2660675644874573,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A car moves forward but a bicycle doesn't.""? Please answer yes or no."
1533,A tiger looks at an unopened can in distress.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1533.png,0.48535575201323644,0.2994621992111206,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A tiger looks at an unopened can in distress.""? Please answer yes or no."
42,A yellow taxi waiting outside a modern glass building.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/42.png,0.7364006023908275,0.34593093395233154,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A yellow taxi waiting outside a modern glass building.""? Please answer yes or no."
375,"Two birds perch on a branch, the happy one chirping loudly, the sad one listening silently.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/375.png,0.5292633933665886,0.3241598606109619,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Two birds perch on a branch, the happy one chirping loudly, the sad one listening silently.""? Please answer yes or no."
506,One cat sleeping under five bright stars,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/506.png,0.6446726348086337,0.31062301993370056,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""One cat sleeping under five bright stars""? Please answer yes or no."
379,"One squirrel gathers nuts quickly on the ground, another lazily stretches on a branch.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/379.png,0.46490157137338844,0.3239099681377411,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""One squirrel gathers nuts quickly on the ground, another lazily stretches on a branch.""? Please answer yes or no."
322,A child hunting for treasure with a metal detector on the beach.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/322.png,0.49023561657398396,0.2989366054534912,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A child hunting for treasure with a metal detector on the beach.""? Please answer yes or no."
1337,"A boy in a cape, climbing without sneakers.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1337.png,0.338514334512262,0.3059227466583252,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A boy in a cape, climbing without sneakers.""? Please answer yes or no."
1039,"A leather wallet, containing a brass key and a handful of copper coins, lying on a denim jacket.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1039.png,0.6071974301667465,0.3197419345378876,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A leather wallet, containing a brass key and a handful of copper coins, lying on a denim jacket.""? Please answer yes or no."
248,"One pirate ship sailing through space, crewed by five robots.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/248.png,0.5884161997446202,0.3159981667995453,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""One pirate ship sailing through space, crewed by five robots.""? Please answer yes or no."
443,"A bed with no pillows, only a folded blanket.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/443.png,0.3611647202343208,0.2703346312046051,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A bed with no pillows, only a folded blanket.""? Please answer yes or no."
59,A butterfly perched on a wildflower in a meadow.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/59.png,0.7541915394787424,0.29510390758514404,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A butterfly perched on a wildflower in a meadow.""? Please answer yes or no."
1078,A giraffe in a long coat gazing at the stars through a telescope.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1078.png,0.4736572269721858,0.3272692859172821,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A giraffe in a long coat gazing at the stars through a telescope.""? Please answer yes or no."
65,A ninja with a dragon emblem in a bamboo grove.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/65.png,0.4392662124803563,0.2768714427947998,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A ninja with a dragon emblem in a bamboo grove.""? Please answer yes or no."
109,A larger person in yellow clothing and a smaller person in a different color.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/109.png,0.6374822800672024,0.34196603298187256,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A larger person in yellow clothing and a smaller person in a different color.""? Please answer yes or no."
1573,"Three mugs are placed side by side; the two closest to the faucet each contain a toothbrush, while the one furthest away is empty.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1573.png,0.5563995792788694,0.3132801949977875,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Three mugs are placed side by side; the two closest to the faucet each contain a toothbrush, while the one furthest away is empty.""? Please answer yes or no."
241,A magical flower is taller than the house next to it.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/241.png,0.411110869232168,0.28471481800079346,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A magical flower is taller than the house next to it.""? Please answer yes or no."
187,"A bookshelf with no books, only a single red vase.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/187.png,0.28101082202015076,0.3450949490070343,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A bookshelf with no books, only a single red vase.""? Please answer yes or no."
1328,"On the roof, there are three happy puppies, but not a single cat.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1328.png,0.25832598856918726,0.315803587436676,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""On the roof, there are three happy puppies, but not a single cat.""? Please answer yes or no."
1557,Two candles sit on a table; the one on the left is dimmer than the one on the right.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1557.png,0.6141626173598018,0.32679423689842224,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Two candles sit on a table; the one on the left is dimmer than the one on the right.""? Please answer yes or no."
1203,There's a spider in the hovering crystal ball.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1203.png,0.6455669322978956,0.3354269564151764,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""There's a spider in the hovering crystal ball.""? Please answer yes or no."
1175,A lighthouse standing guard at the edge of a rocky coastline.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1175.png,0.6855285546217205,0.31002455949783325,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A lighthouse standing guard at the edge of a rocky coastline.""? Please answer yes or no."
1440,On a shelf hang a sweater and a windbreaker; the windbreaker is not on top of the sweater.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1440.png,0.6667138193189135,0.3029107451438904,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""On a shelf hang a sweater and a windbreaker; the windbreaker is not on top of the sweater.""? Please answer yes or no."
26,A girl dabs paint on a mural.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/26.png,0.6834194849762091,0.34633952379226685,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A girl dabs paint on a mural.""? Please answer yes or no."
523,Two shoes by the front door.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/523.png,0.703345745321009,0.3072044253349304,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Two shoes by the front door.""? Please answer yes or no."
1028,"Raindrops sliding off the smooth, rubber surface of a brightly colored umbrella.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1028.png,0.6813028462770988,0.32132604718208313,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Raindrops sliding off the smooth, rubber surface of a brightly colored umbrella.""? Please answer yes or no."
1562,A man with a bushy moustache looks calmer than a man without one.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1562.png,0.4464947117109947,0.29168662428855896,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A man with a bushy moustache looks calmer than a man without one.""? Please answer yes or no."
255,"Inside a library where each book spine displays a unique, intricate pattern.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/255.png,0.6053325285300185,0.2610124945640564,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Inside a library where each book spine displays a unique, intricate pattern.""? Please answer yes or no."
253,"In a modern laboratory, all the computer screens are turned on.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/253.png,0.6996649987920284,0.2914939224720001,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""In a modern laboratory, all the computer screens are turned on.""? Please answer yes or no."
234,'Jazz Night' flashing on a neon sign at the entrance to the Music Lounge.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/234.png,0.6477982179521102,0.3156875967979431,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""'Jazz Night' flashing on a neon sign at the entrance to the Music Lounge.""? Please answer yes or no."
302,A man in a lab coat examining a beaker of colorful liquid.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/302.png,0.7501869070811205,0.35532599687576294,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A man in a lab coat examining a beaker of colorful liquid.""? Please answer yes or no."
815,A man sporting a sleek silver jacket leans on a railing near a woman in a sapphire evening gown.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/815.png,0.6504672640462058,0.32255542278289795,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A man sporting a sleek silver jacket leans on a railing near a woman in a sapphire evening gown.""? Please answer yes or no."
264,"An old-fashioned barber shop, where every chair is occupied by a customer under a barber's cape.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/264.png,0.6057990438488956,0.34209203720092773,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""An old-fashioned barber shop, where every chair is occupied by a customer under a barber's cape.""? Please answer yes or no."
1503,A person in a dough-splattered apron offering a fresh croissant to a person in a superhero costume.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1503.png,0.6347697539187426,0.33874645829200745,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A person in a dough-splattered apron offering a fresh croissant to a person in a superhero costume.""? Please answer yes or no."
677,"A cottage in the woods, 'Enchanter's Abode' painted on the door.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/677.png,0.5219585227061239,0.3079506754875183,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A cottage in the woods, 'Enchanter's Abode' painted on the door.""? Please answer yes or no."
1382,A firefighter looks at a tree without a cat on it.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1382.png,0.5428632831725052,0.3204801082611084,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A firefighter looks at a tree without a cat on it.""? Please answer yes or no."
438,"A kitchen with no stove, only empty counters.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/438.png,0.16885695214168314,0.29329216480255127,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A kitchen with no stove, only empty counters.""? Please answer yes or no."
97,A vintage car cruising down a coastal road at sunset.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/97.png,0.7527403316567737,0.2698923647403717,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A vintage car cruising down a coastal road at sunset.""? Please answer yes or no."
218,"A modern home office setup, a computer monitor on the desk showing a digital calendar with 'Meeting at 3 PM' highlighted.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/218.png,0.7021217288635789,0.3239125609397888,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A modern home office setup, a computer monitor on the desk showing a digital calendar with 'Meeting at 3 PM' highlighted.""? Please answer yes or no."
414,"At a birthday party, all the balloons are red.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/414.png,0.4683042775692009,0.34172123670578003,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""At a birthday party, all the balloons are red.""? Please answer yes or no."
582,a bouquet of tulips sprouting from an open book.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/582.png,0.5945512642417856,0.3295186161994934,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""a bouquet of tulips sprouting from an open book.""? Please answer yes or no."
417,Every child in the classroom has a smile on their face.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/417.png,0.579400408904987,0.28734537959098816,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Every child in the classroom has a smile on their face.""? Please answer yes or no."
314,A barista creating latte art in a cozy cafe.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/314.png,0.6315943044052866,0.27510640025138855,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A barista creating latte art in a cozy cafe.""? Please answer yes or no."
35,A boy spots a colorful bird.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/35.png,0.6150878555160665,0.3301919996738434,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A boy spots a colorful bird.""? Please answer yes or no."
633,a ginger kitten peeking out from a wicker basket.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/633.png,0.7390459240701082,0.35479095578193665,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""a ginger kitten peeking out from a wicker basket.""? Please answer yes or no."
489,A hotel with no guests checking in.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/489.png,0.5370413867561841,0.2496335357427597,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A hotel with no guests checking in.""? Please answer yes or no."
1571,"In the corner, there is a stack of books. The spine of the book at the bottom reads 'Watch Me'.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1571.png,0.5510905967087678,0.31516849994659424,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""In the corner, there is a stack of books. The spine of the book at the bottom reads 'Watch Me'.""? Please answer yes or no."
435,"A birdcage with no door, yet no bird inside.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/435.png,0.5822535290212147,0.3270433247089386,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A birdcage with no door, yet no bird inside.""? Please answer yes or no."
1486,"In the window, a metal fork stands in a higher compartment telling a story to the fork below that is not made of metal.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1486.png,0.44070995302293725,0.2994646728038788,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""In the window, a metal fork stands in a higher compartment telling a story to the fork below that is not made of metal.""? Please answer yes or no."
5,"A dragon perched majestically on a craggy, smoke-wreathed mountain.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/5.png,0.6719012775177652,0.34896349906921387,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A dragon perched majestically on a craggy, smoke-wreathed mountain.""? Please answer yes or no."
921,All the figurines on the bookshelf are white.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/921.png,0.3979384110732902,0.2707423269748688,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""All the figurines on the bookshelf are white.""? Please answer yes or no."
1412,A brave boy not wearing a helmet is climbing a tall tree.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1412.png,0.1561048974454574,0.2967017590999603,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A brave boy not wearing a helmet is climbing a tall tree.""? Please answer yes or no."
1217,A kangaroo without an apple looks more angry than a kangaroo that is eating an apple.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1217.png,0.399811640739795,0.30063116550445557,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A kangaroo without an apple looks more angry than a kangaroo that is eating an apple.""? Please answer yes or no."
275,A young lady wearing a T-shirt puts her hand on a puppy's head.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/275.png,0.5940803570022152,0.30094993114471436,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A young lady wearing a T-shirt puts her hand on a puppy's head.""? Please answer yes or no."
540,A sparrow pilot flying a paper plane between the clouds.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/540.png,0.33633105292626736,0.28816232085227966,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A sparrow pilot flying a paper plane between the clouds.""? Please answer yes or no."
829,"A girl in pink boots splashing in a puddle, holding an umbrella.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/829.png,0.7333563766381476,0.3458265960216522,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A girl in pink boots splashing in a puddle, holding an umbrella.""? Please answer yes or no."
334,A saxophonist playing a soulful tune in a jazz club.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/334.png,0.7154239957834733,0.3231314718723297,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A saxophonist playing a soulful tune in a jazz club.""? Please answer yes or no."
917,Peppers in a bamboo basket are all green.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/917.png,0.8354835371034369,0.30243074893951416,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Peppers in a bamboo basket are all green.""? Please answer yes or no."
710,A desk organizer filled with stationery.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/710.png,0.7766229382165569,0.34523969888687134,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A desk organizer filled with stationery.""? Please answer yes or no."
1451,All the books on the table are unopened.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1451.png,0.3629692055196168,0.2664055824279785,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""All the books on the table are unopened.""? Please answer yes or no."
349,"A bridge arches over the river, with lanterns lit on one side and the other in darkness.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/349.png,0.5964331462646254,0.29360559582710266,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A bridge arches over the river, with lanterns lit on one side and the other in darkness.""? Please answer yes or no."
1102,A diamond-shaped kite flying above a hexagonal sandbox.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1102.png,0.458106263629476,0.3539905250072479,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A diamond-shaped kite flying above a hexagonal sandbox.""? Please answer yes or no."
889,Three white seagulls flying over a blue lake.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/889.png,0.7256486280413705,0.3390335738658905,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Three white seagulls flying over a blue lake.""? Please answer yes or no."
16,A mermaid singing softly near a coral throne undersea.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/16.png,0.49414089320616855,0.32693755626678467,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A mermaid singing softly near a coral throne undersea.""? Please answer yes or no."
1160,A keychain with 'Unlock Happiness' written on it.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1160.png,0.6265812767716958,0.32766541838645935,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A keychain with 'Unlock Happiness' written on it.""? Please answer yes or no."
1415,A playful cat not batting at a dangling string but chasing a laser pointer.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1415.png,0.5554352309883238,0.3007372319698334,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A playful cat not batting at a dangling string but chasing a laser pointer.""? Please answer yes or no."
1263,A hippopotamus in the water is bigger than a baby elephant by the river.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1263.png,0.5568815945592309,0.3254282772541046,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A hippopotamus in the water is bigger than a baby elephant by the river.""? Please answer yes or no."
359,"In the classroom, two boys standing together, the boy in the red jumper is taller than the boy in the white t-shirt.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/359.png,0.5501240388247353,0.3134881258010864,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""In the classroom, two boys standing together, the boy in the red jumper is taller than the boy in the white t-shirt.""? Please answer yes or no."
685,A dog retrieving a frisbee in a field on a sunny day.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/685.png,0.7690802370707281,0.32817867398262024,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A dog retrieving a frisbee in a field on a sunny day.""? Please answer yes or no."
691,A pair of glasses resting on an open novel.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/691.png,0.7431680086124812,0.29660579562187195,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A pair of glasses resting on an open novel.""? Please answer yes or no."
970,Several umbrellas of varying colors leaned against stands in the hallway.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/970.png,0.5053708871611445,0.323347270488739,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Several umbrellas of varying colors leaned against stands in the hallway.""? Please answer yes or no."
1436,"A table with many items, and the trendy sunglasses are not under the mirror.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1436.png,0.6150878555160665,0.3354156017303467,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A table with many items, and the trendy sunglasses are not under the mirror.""? Please answer yes or no."
1363,A man in a tuxedo doesn't adjust his tie.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1363.png,0.1155608739414832,0.2835060954093933,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A man in a tuxedo doesn't adjust his tie.""? Please answer yes or no."
258,"A garden where every flower is in full bloom, showcasing a rainbow of colors.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/258.png,0.6930576255732129,0.36137712001800537,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A garden where every flower is in full bloom, showcasing a rainbow of colors.""? Please answer yes or no."
566,A cowboy rides a mechanical bull in the middle of Times Square.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/566.png,0.7086160181699034,0.36136630177497864,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A cowboy rides a mechanical bull in the middle of Times Square.""? Please answer yes or no."
1313,"A busy office, but not a single bright screen on.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1313.png,0.5248817740139669,0.28188735246658325,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A busy office, but not a single bright screen on.""? Please answer yes or no."
160,A scene with two blue balls amidst many yellow ones.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/160.png,0.4311051110763438,0.32974645495414734,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A scene with two blue balls amidst many yellow ones.""? Please answer yes or no."
1252,Five monkeys swinging energetically from tree to tree in the jungle.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1252.png,0.6451199102918683,0.3522582948207855,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Five monkeys swinging energetically from tree to tree in the jungle.""? Please answer yes or no."
1338,A girl with a red bow sits beside a table with no notebook on it.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1338.png,0.5443169924599129,0.3342858850955963,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A girl with a red bow sits beside a table with no notebook on it.""? Please answer yes or no."
1343,"A person without a watch, checking their phone in a sleek suit.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1343.png,0.6132365536207203,0.3049178123474121,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A person without a watch, checking their phone in a sleek suit.""? Please answer yes or no."
825,"A group of people, all wearing sunglasses, are taking separate selfies.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/825.png,0.6025294319093685,0.32915198802948,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A group of people, all wearing sunglasses, are taking separate selfies.""? Please answer yes or no."
213,"A snowman with a hat, and no scarf around its neck.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/213.png,0.5141563717930644,0.3285682201385498,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A snowman with a hat, and no scarf around its neck.""? Please answer yes or no."
273,parent pointing at a child.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/273.png,0.6477982179521103,0.2973589599132538,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""parent pointing at a child.""? Please answer yes or no."
1017,A denim backpack hanging on the back of a wooden chair.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1017.png,0.6851073490894587,0.3399600386619568,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A denim backpack hanging on the back of a wooden chair.""? Please answer yes or no."
191,A pair of glasses without lenses.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/191.png,0.40544873575821444,0.29048365354537964,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A pair of glasses without lenses.""? Please answer yes or no."
316,A gardener pruning roses in a vibrant garden.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/316.png,0.758510610284809,0.35433822870254517,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A gardener pruning roses in a vibrant garden.""? Please answer yes or no."
730,A water filter.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/730.png,0.6183196019638634,0.2954248785972595,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A water filter.""? Please answer yes or no."
647,a marble sculpture alongside a stack of books and an inkwell.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/647.png,0.5765419743991187,0.3409537672996521,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""a marble sculpture alongside a stack of books and an inkwell.""? Please answer yes or no."
863,A baker without a white apron is holding a tray with six cupcakes.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/863.png,0.4551986043017219,0.30806413292884827,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A baker without a white apron is holding a tray with six cupcakes.""? Please answer yes or no."
21,A cloak of invisibility draped over a chair in a secretive chamber.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/21.png,0.4026269720689514,0.31746533513069153,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A cloak of invisibility draped over a chair in a secretive chamber.""? Please answer yes or no."
