id,prompt,category,image_path
39,A red bicycle parked against a brightly painted wall.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/39.png
1493,A woman in reflective gear giving a high-five to a young woman in a bright red windbreaker on a foggy morning.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1493.png
1162,A wristwatch with 'Time for Dreams' inscribed on the back.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1162.png
957,A black-and-white checkered hammock is tied higher than a person.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/957.png
762,A bird perched on an oak tree branch.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/762.png
1599,"Two people and two bicycles in the street, the bicycle with the larger wheels belongs to the taller person.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1599.png
389,A brown oak tree with lush leaves next to a birch tree with peeling bark in a forest.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/389.png
1474,"There are four fountain pens laid out on the table, the two pens in the very center don't have caps, the others do.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1474.png
1230,Two excited pandas.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1230.png
809,A man in a classic white t-shirt and jeans capturing a selfie with a woman in a flowing orange dress against a city skyline.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/809.png
295,A cute dog without a collar.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/295.png
1020,"A shiny, ceramic vase holding a bouquet of wildflowers on a wooden dining table.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1020.png
1447,A chair is not in front of a woman without a hat.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1447.png
1424,The towel in a person's hand looks dirtier than the towel on the radiator.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1424.png
62,A knight with a feather plume helmet standing by a stone tower.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/62.png
1561,A takeaway box has a richer pattern on it than a box of tissue paper packaging.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1561.png
124,A strange landscape: the ground on the left is covered with snow but the ground on the right is covered with green grass.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/124.png
650,a piece of gourmet chocolate on a silk pillow.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/650.png
1249,Two wooden statues and three bronze statues.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1249.png
853,"Four people on a bench, one reading a book and three looking at a map.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/853.png
9,"A sorcerer's hat casting shadows over a cluttered, enchanted desk.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/9.png
614,"Beside a pond, a willow tree drapes gracefully, with ducks paddling in the water and fish swimming below.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/614.png
1445,A little boy holding a handheld fan is behind a girl who is not holding a handheld fan.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1445.png
852,"Three vintage cars parked in a row, one in the center with a white roof, the other two with green roofs.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/852.png
1329,A child is holding a snowball with hands that are not wearing gloves.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1329.png
211,A car moves forward but a bicycle doesn't.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/211.png
1533,A tiger looks at an unopened can in distress.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1533.png
42,A yellow taxi waiting outside a modern glass building.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/42.png
375,"Two birds perch on a branch, the happy one chirping loudly, the sad one listening silently.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/375.png
506,One cat sleeping under five bright stars,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/506.png
379,"One squirrel gathers nuts quickly on the ground, another lazily stretches on a branch.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/379.png
322,A child hunting for treasure with a metal detector on the beach.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/322.png
1337,"A boy in a cape, climbing without sneakers.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1337.png
1039,"A leather wallet, containing a brass key and a handful of copper coins, lying on a denim jacket.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1039.png
248,"One pirate ship sailing through space, crewed by five robots.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/248.png
443,"A bed with no pillows, only a folded blanket.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/443.png
59,A butterfly perched on a wildflower in a meadow.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/59.png
1078,A giraffe in a long coat gazing at the stars through a telescope.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1078.png
65,A ninja with a dragon emblem in a bamboo grove.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/65.png
109,A larger person in yellow clothing and a smaller person in a different color.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/109.png
1573,"Three mugs are placed side by side; the two closest to the faucet each contain a toothbrush, while the one furthest away is empty.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1573.png
241,A magical flower is taller than the house next to it.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/241.png
187,"A bookshelf with no books, only a single red vase.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/187.png
1328,"On the roof, there are three happy puppies, but not a single cat.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1328.png
1557,Two candles sit on a table; the one on the left is dimmer than the one on the right.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1557.png
1203,There's a spider in the hovering crystal ball.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1203.png
1175,A lighthouse standing guard at the edge of a rocky coastline.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1175.png
1440,On a shelf hang a sweater and a windbreaker; the windbreaker is not on top of the sweater.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1440.png
26,A girl dabs paint on a mural.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/26.png
523,Two shoes by the front door.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/523.png
1028,"Raindrops sliding off the smooth, rubber surface of a brightly colored umbrella.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1028.png
1562,A man with a bushy moustache looks calmer than a man without one.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1562.png
255,"Inside a library where each book spine displays a unique, intricate pattern.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/255.png
253,"In a modern laboratory, all the computer screens are turned on.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/253.png
234,'Jazz Night' flashing on a neon sign at the entrance to the Music Lounge.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/234.png
302,A man in a lab coat examining a beaker of colorful liquid.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/302.png
815,A man sporting a sleek silver jacket leans on a railing near a woman in a sapphire evening gown.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/815.png
264,"An old-fashioned barber shop, where every chair is occupied by a customer under a barber's cape.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/264.png
1503,A person in a dough-splattered apron offering a fresh croissant to a person in a superhero costume.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1503.png
677,"A cottage in the woods, 'Enchanter's Abode' painted on the door.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/677.png
1382,A firefighter looks at a tree without a cat on it.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1382.png
438,"A kitchen with no stove, only empty counters.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/438.png
97,A vintage car cruising down a coastal road at sunset.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/97.png
218,"A modern home office setup, a computer monitor on the desk showing a digital calendar with 'Meeting at 3 PM' highlighted.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/218.png
414,"At a birthday party, all the balloons are red.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/414.png
582,a bouquet of tulips sprouting from an open book.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/582.png
417,Every child in the classroom has a smile on their face.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/417.png
314,A barista creating latte art in a cozy cafe.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/314.png
35,A boy spots a colorful bird.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/35.png
633,a ginger kitten peeking out from a wicker basket.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/633.png
489,A hotel with no guests checking in.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/489.png
1571,"In the corner, there is a stack of books. The spine of the book at the bottom reads 'Watch Me'.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1571.png
435,"A birdcage with no door, yet no bird inside.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/435.png
1486,"In the window, a metal fork stands in a higher compartment telling a story to the fork below that is not made of metal.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1486.png
5,"A dragon perched majestically on a craggy, smoke-wreathed mountain.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/5.png
921,All the figurines on the bookshelf are white.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/921.png
1412,A brave boy not wearing a helmet is climbing a tall tree.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1412.png
1217,A kangaroo without an apple looks more angry than a kangaroo that is eating an apple.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1217.png
275,A young lady wearing a T-shirt puts her hand on a puppy's head.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/275.png
540,A sparrow pilot flying a paper plane between the clouds.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/540.png
829,"A girl in pink boots splashing in a puddle, holding an umbrella.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/829.png
334,A saxophonist playing a soulful tune in a jazz club.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/334.png
917,Peppers in a bamboo basket are all green.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/917.png
710,A desk organizer filled with stationery.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/710.png
1451,All the books on the table are unopened.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1451.png
349,"A bridge arches over the river, with lanterns lit on one side and the other in darkness.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/349.png
1102,A diamond-shaped kite flying above a hexagonal sandbox.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1102.png
889,Three white seagulls flying over a blue lake.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/889.png
16,A mermaid singing softly near a coral throne undersea.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/16.png
1160,A keychain with 'Unlock Happiness' written on it.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1160.png
1415,A playful cat not batting at a dangling string but chasing a laser pointer.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1415.png
1263,A hippopotamus in the water is bigger than a baby elephant by the river.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1263.png
359,"In the classroom, two boys standing together, the boy in the red jumper is taller than the boy in the white t-shirt.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/359.png
685,A dog retrieving a frisbee in a field on a sunny day.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/685.png
691,A pair of glasses resting on an open novel.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/691.png
970,Several umbrellas of varying colors leaned against stands in the hallway.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/970.png
1436,"A table with many items, and the trendy sunglasses are not under the mirror.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1436.png
1363,A man in a tuxedo doesn't adjust his tie.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1363.png
258,"A garden where every flower is in full bloom, showcasing a rainbow of colors.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/258.png
566,A cowboy rides a mechanical bull in the middle of Times Square.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/566.png
1313,"A busy office, but not a single bright screen on.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1313.png
160,A scene with two blue balls amidst many yellow ones.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/160.png
1252,Five monkeys swinging energetically from tree to tree in the jungle.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1252.png
1338,A girl with a red bow sits beside a table with no notebook on it.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1338.png
1343,"A person without a watch, checking their phone in a sleek suit.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1343.png
825,"A group of people, all wearing sunglasses, are taking separate selfies.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/825.png
213,"A snowman with a hat, and no scarf around its neck.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/213.png
273,parent pointing at a child.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/273.png
1017,A denim backpack hanging on the back of a wooden chair.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1017.png
191,A pair of glasses without lenses.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/191.png
316,A gardener pruning roses in a vibrant garden.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/316.png
730,A water filter.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/730.png
647,a marble sculpture alongside a stack of books and an inkwell.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/647.png
863,A baker without a white apron is holding a tray with six cupcakes.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/863.png
21,A cloak of invisibility draped over a chair in a secretive chamber.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/21.png
693,A canoe floating on a crystal-clear mountain lake.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/693.png
1245,Five wooden forks to the left of two ceramic knives.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1245.png
1211,A nurse bandaging a child's scraped knee.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1211.png
18,"A unicorn grazing peacefully in a radiant, rainbow-lit glade.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/18.png
1191,A meadow aglow with fireflies under a starry sky.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1191.png
1056,A leather saddle resting on the back of a horse.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1056.png
1525,"In one bedroom, all the furniture is white, except for four chairs which are all black.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1525.png
1300,A plate without a banana but with two apples,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1300.png
705,A flash drive with a quirky animal design plugged into a laptop.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/705.png
1198,"A harbor filled with lights, reflecting on the calm water at night.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1198.png
1246,Four stainless steel forks.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1246.png
45,An old lantern swaying from a tree branch in a foggy forest.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/45.png
616,A cat wearing a tiny hat sits under a table.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/616.png
1564,A commercial street where the shops on the left look livelier than the shops on the right.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1564.png
787,"A tranquil park in the heart of the city, filled with lush green trees and winding paths.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/787.png
525,Four leaves on a branch.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/525.png
1374,A woman not painting a landscape on a canvas.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1374.png
539,"A hummingbird thief, darting through a museum to steal nectar from exotic flowers.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/539.png
89,A red bicycle against a blue wall.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/89.png
1512,The two walking Mona Lisas aren't smiling.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1512.png
2,A gardener tending to flowers in a greenhouse filled with sunlight.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/2.png
1119,"A billboard under a clear blue sky, advertising 'Breathe Deep, Live Fully' with an image of mountain peaks.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1119.png
415,A group of children are playing in the garden and all the children are not wearing shoes.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/415.png
963,There is more bread in the open oven than on the table.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/963.png
492,A bustling street with more bicycles than cars parked along the sidewalk.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/492.png
458,A mountain with no snow on its peak.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/458.png
858,"A woman in a beige dress holding two puppies, one in each arm.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/858.png
279,A cat chasing a dog.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/279.png
464,A kitchen with every appliance except a microwave.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/464.png
756,A girl tossing a frisbee to a boy in a sunny park.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/756.png
1308,A brand new red harp with no strings leaning against an old green guitar with strings.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1308.png
1331,"A brand-new computer sits on a metal table, the mouse is lit up, but the screen is not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1331.png
884,A family of four chimpanzees grooming each other.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/884.png
150,Two red balloons and three white clouds floating in the blue sky.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/150.png
172,"In the supermarket, a man with glasses pays a man without glasses.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/172.png
1315,A library shelf with no ancient books displayed.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1315.png
704,An e-reader displaying 'please' rests on a cozy armchair.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/704.png
1375,"In the sunny backyard, many bubbles are floating around a little girl, but she is not the one blowing them.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1375.png
732,A blue bike helmet.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/732.png
228,A 'No Parking' sign on a busy street.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/228.png
893,Eight yellow rubber ducks lined up on the edge of a bathtub.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/893.png
1120,A library wall with a mural quoting 'Explore Worlds Within Pages.',compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1120.png
916,The chairs around a metal table are all made of wood.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/916.png
439,"A boat with no sails, adrift on calm waters.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/439.png
780,"The city skyline at sunset, silhouetted against a vibrant orange sky.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/780.png
1468,"There are two cups on the table, the cup without coffee is on the left of the other filled with coffee.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1468.png
1430,an old laptop is not displaying a beautiful scenery on its screen.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1430.png
1171,"A monument commemorating heroes, with flowers laid at its base.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1171.png
543,A rabbit magician pulling a human out of a hat at a magic show.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/543.png
29,An old person snips a blooming rose.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/29.png
80,A snowy owl perched to the right on a frost-covered branch.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/80.png
1068,A woolen hat left on a park bench under the moonlight.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1068.png
629,"A painting centered above a sofa, slightly to the left.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/629.png
1254,A pair of elephants walking trunk to tail along a dusty path.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1254.png
875,"In the zoo, all the animals in their cages are standing.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/875.png
1070,A kangaroo lifts a terrified turkey over its head.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1070.png
569,"A ballerina pirouettes on a floating iceberg, northern lights above.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/569.png
1526,"A swarm of bees is flying through the flowers, the bee flying at the front is wearing a hat, and the others are not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1526.png
1149,A yoga mat with 'Find Your Balance' along its edge.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1149.png
1184,A crossroad in a quaint village.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1184.png
1021,"A leather-bound notebook lying on a linen tablecloth, accompanied by a brass pen.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1021.png
369,"Two children laugh joyfully, the bigger one holding a balloon, and the other clutching a toy.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/369.png
833,Two boys in yellow raincoats jumping over a large puddle.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/833.png
766,A Poodle performing tricks for a crowd in a park.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/766.png
54,An asteroid spaceport bustling with aliens and spacecraft.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/54.png
1270,A kitchen scene with a child trying to reach a cookie jar that doesn't contain any cookies.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1270.png
1407,A cow is being milked at dawn in a barn.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1407.png
61,A baker with a cherry pin on a polka dot apron.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/61.png
1126,"A cozy fireplace with 'Warm Hearts, Warm Hearth' etched into the wooden mantle.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1126.png
461,"Two trees standing tall; one is leafy, and the other is not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/461.png
1155,An ice cream shop menu boasting a flavor named 'Blissful Bites.',simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1155.png
634,a dog's paw hidden under a fluffy blanket.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/634.png
1530,"A couple walking together in the rain, each holding an umbrella, yet neither of the umbrellas is open.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1530.png
902,Nine red books stacked in a spiral.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/902.png
67,A wizard with a starry cape under a full moon.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/67.png
643,a vintage motorcycle parked on a cobblestone alley.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/643.png
1132,"A mountain summit sign, declaring 'Top of the World.'",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1132.png
1552,A little ant carrying a backpack bigger than itself.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1552.png
671,"A towering castle shrouded in mist, 'Enchanted Realm' etched into the stone gate, vines curling around the letters.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/671.png
447,"Two children sitting on the bed, the one on the left making faces, the one on the right not making faces.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/447.png
1074,A fox in a sleek red jacket is darting through the snowy woods.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1074.png
347,"In the study, a desk lamp casts a warm glow over an open journal and a fountain pen.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/347.png
428,"In a collection of hats, each one is plain, but one is adorned with feathers.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/428.png
666,A wooden sign says 'Caution'.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/666.png
843,A colourful butterfly fluttering in the garden.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/843.png
491,A beach scene where the sandcastle appears taller than the nearby cooler.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/491.png
1312,A cozy bedroom without a fluffy pillow on the bed.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1312.png
141,Six oval stones and four triangular sails.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/141.png
311,A hiker reaching the summit of a mountain with arms raised.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/311.png
1141,A dog's collar tag reading 'Adventurer at Heart.',simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1141.png
1589,"In the park, two squirrels chase each other, one with a fluffy tail waving behind it, the other with a sleeker tail darting through the trees.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1589.png
244,"In a magnificent castle, a red dragon sits and a green dragon flies.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/244.png
748,Heat-resistant oven mitts.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/748.png
158,One person talks on the phone animatedly while the other sits sadly.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/158.png
272,A young man with a blue bat and a green ball.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/272.png
974,"An ornate clock showing 10:10, mounted on a living room wall.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/974.png
733,An insulated lunch box.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/733.png
608,"Amidst a winter wonderland, a rabbit scurries across the snow, leaving tracks beside a peacefully standing deer.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/608.png
586,the Eiffel Tower adorned with colorful flowers in spring.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/586.png
429,"Every lamp in the street is lit, except for one that remains dark.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/429.png
1042,"A woolen sweater drying on a wooden rack in the sun, next to a linen shirt and denim jeans.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1042.png
991,the Mona Lisa wearing a blue hat and watching the smartphone.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/991.png
358,"Two birds are chasing each other in the air, with the one flying higher having a long tail and the other bird having a short tail.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/358.png
1544,A farm where none of the lambs are standing up.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1544.png
729,A dog is waiting to the right of a closed door.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/729.png
867,All the dance performers on stage are bowing to the audience.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/867.png
165,"On display, a long, white dress contrasts sharply with a short, dark dress beside it.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/165.png
436,"A shoe with no laces, standing alone.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/436.png
296,A cat is not black and its tail isn't visible.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/296.png
681,A lone lighthouse in a misty harbor.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/681.png
1304,a city intersection without blue cars.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1304.png
